Feature ID,Feature Name,Feature Type,I,P value,Adjusted p value,Feature Counts in Spots Under Tissue,Median Normalized Average Counts,Barcodes Detected per Feature
ENSMUSG00000001508,Sgca,Gene Expression,0.15583933537846764,0.0,0.0,142,0.06792555139801111,94
ENSMUSG00000033545,Znrf1,Gene Expression,0.15576833592644848,0.0,0.0,2201,1.4178449813819922,922
ENSMUSG00000028771,Ptpn12,Gene Expression,0.15574602655080874,0.0,0.0,1918,1.0729636326501366,854
ENSMUSG00000000982,Ccl3,Gene Expression,0.1556576650339351,0.0,0.0,727,0.48530667014173495,456
ENSMUSG00000042129,Rassf4,Gene Expression,0.15560974952196632,0.0,0.0,1289,0.709700416083715,659
ENSMUSG00000027360,Hdc,Gene Expression,0.1555735561799005,0.0,0.0,671,0.4124299910115937,415
ENSMUSG00000068823,Csde1,Gene Expression,0.15535367894891705,0.0,0.0,2680,1.3988763143437115,942
ENSMUSG00000020227,Irak3,Gene Expression,0.15512853421413253,0.0,0.0,1276,0.7451109573297146,677
ENSMUSG00000028745,Capzb,Gene Expression,0.1550465914097472,0.0,0.0,3012,1.5576931322661023,1019
ENSMUSG00000028364,Tnc,Gene Expression,0.15496418023743688,0.0,0.0,339,0.18619826704582115,212
ENSMUSG00000015165,Hnrnpl,Gene Expression,0.15471943388626883,0.0,0.0,3269,1.9942597290805488,1077
ENSMUSG00000045019,Acer1,Gene Expression,0.15469544226293858,0.0,0.0,538,0.28188769859803364,238
ENSMUSG00000029467,Atp2a2,Gene Expression,0.15445818920813806,0.0,0.0,3086,1.8608748205172352,1071
ENSMUSG00000079111,Kdelr2,Gene Expression,0.1544279071154427,0.0,0.0,3221,1.7410327123157974,1013
ENSMUSG00000042745,Id1,Gene Expression,0.15440570952414065,0.0,0.0,743,0.4395074927237073,440
ENSMUSG00000017754,Pltp,Gene Expression,0.1543948375339764,0.0,0.0,1048,0.5888185667389617,591
ENSMUSG00000035493,Tgfbi,Gene Expression,0.15430494231021585,0.0,0.0,4046,2.161848652059054,1080
ENSMUSG00000035242,Oaz1,Gene Expression,0.15425365418798953,0.0,0.0,3395,1.9643062645431342,1088
ENSMUSG00000049404,Rarres1,Gene Expression,0.15414842309202678,0.0,0.0,530,0.24825099463494202,184
ENSMUSG00000047180,Neurl3,Gene Expression,0.1541287070763678,0.0,0.0,914,0.5191514297048804,522
ENSMUSG00000027715,Ccna2,Gene Expression,0.15405378277006193,0.0,0.0,391,0.20325415504745073,211
ENSMUSG00000019173,Rab5c,Gene Expression,0.15400084104200976,0.0,0.0,4322,2.3633306747950864,1132
ENSMUSG00000042451,Mybph,Gene Expression,0.15390062671009105,0.0,0.0,240,0.13387143022767423,127
ENSMUSG00000026875,Traf1,Gene Expression,0.153744768676259,0.0,0.0,946,0.5789474475563284,541
ENSMUSG00000021948,Prkcd,Gene Expression,0.15361367763180292,0.0,0.0,1291,0.7932743674118211,686
ENSMUSG00000002602,Axl,Gene Expression,0.15339103847010002,0.0,0.0,1879,1.0034014033253897,796
ENSMUSG00000042364,Snx18,Gene Expression,0.15313337423747492,0.0,0.0,1124,0.6899952684230553,633
ENSMUSG00000031004,Mki67,Gene Expression,0.15302736596402752,0.0,0.0,553,0.26514306271699617,258
ENSMUSG00000039238,Zfp750,Gene Expression,0.15301128807866035,0.0,0.0,501,0.23641410164416973,212
ENSMUSG00000061518,Cox5b,Gene Expression,0.15281238359295737,0.0,0.0,4050,2.197976926097979,1108
ENSMUSG00000024066,Xdh,Gene Expression,0.15259256189017695,0.0,0.0,2427,1.3086982705604693,917
ENSMUSG00000022150,Dab2,Gene Expression,0.15239068055688076,0.0,0.0,1587,0.8494381878953828,748
ENSMUSG00000012017,Scarf2,Gene Expression,0.15233292349955738,0.0,0.0,205,0.13350087007443728,164
ENSMUSG00000022967,Ifnar1,Gene Expression,0.15220749774264827,0.0,0.0,1396,0.8087740999931614,737
ENSMUSG00000036594,H2-Aa,Gene Expression,0.1521682779788947,0.0,0.0,922,0.4897642717787951,461
ENSMUSG00000019787,Trdn,Gene Expression,0.1520946152608449,0.0,0.0,329,0.2001149033805787,152
ENSMUSG00000039361,Picalm,Gene Expression,0.15207106156879124,0.0,0.0,2795,1.6316565050174126,981
ENSMUSG00000026482,Rgl1,Gene Expression,0.1520328690557095,0.0,0.0,1762,0.9716750549886917,779
ENSMUSG00000050732,Vamp8,Gene Expression,0.15178403309864671,0.0,0.0,3674,2.0469867782195736,1087
ENSMUSG00000022876,Samsn1,Gene Expression,0.15173199382317212,0.0,0.0,812,0.5443422858582297,494
ENSMUSG00000036894,Rap2b,Gene Expression,0.15141990982298595,0.0,0.0,1316,0.758228990433574,695
ENSMUSG00000026421,Csrp1,Gene Expression,0.1511626362195615,0.0,0.0,957,0.5304237900852212,508
ENSMUSG00000020277,Pfkl,Gene Expression,0.1511206384220762,0.0,0.0,1706,1.003914299685739,802
ENSMUSG00000053198,Prx,Gene Expression,0.1510779840266664,0.0,0.0,201,0.1408373526717759,118
ENSMUSG00000026712,Mrc1,Gene Expression,0.15102690598291085,0.0,0.0,1835,1.081516279957802,775
ENSMUSG00000001918,Slc1a5,Gene Expression,0.15099350626272637,0.0,0.0,1092,0.5622798391655088,561
ENSMUSG00000032846,Zswim6,Gene Expression,0.15091565415346048,0.0,0.0,1121,0.660319492046152,610
ENSMUSG00000029838,Ptn,Gene Expression,0.1508307816579651,0.0,0.0,235,0.14058371420623156,134
ENSMUSG00000027642,Rpn2,Gene Expression,0.15070237540001663,0.0,0.0,1672,0.8200461326210773,741
ENSMUSG00000042286,Stab1,Gene Expression,0.15013805878421654,0.0,0.0,2244,1.2802843154574146,883
ENSMUSG00000020407,Upp1,Gene Expression,0.15001952124337906,0.0,0.0,720,0.44115708022991323,459
ENSMUSG00000031555,Adam9,Gene Expression,0.1496217293528141,0.0,0.0,2010,1.1318730587038568,877
ENSMUSG00000028583,Pdpn,Gene Expression,0.14961464788076925,0.0,0.0,3033,1.835471095445643,996
ENSMUSG00000053317,Sec61b,Gene Expression,0.14956465860414145,0.0,0.0,1541,0.789519259329976,754
ENSMUSG00000039914,Coq10a,Gene Expression,0.1495351104344815,0.0,0.0,961,0.5164353528929809,516
ENSMUSG00000055538,Zcchc24,Gene Expression,0.14943610772677013,0.0,0.0,1231,0.6580662923832586,678
ENSMUSG00000072825,Cep170b,Gene Expression,0.14924962183879137,0.0,0.0,519,0.2886645849540884,292
ENSMUSG00000005397,Nid1,Gene Expression,0.14920464060579022,0.0,0.0,455,0.24307306283914226,312
ENSMUSG00000093930,Hmgcs1,Gene Expression,0.149201274309375,0.0,0.0,730,0.37023842030967924,387
ENSMUSG00000033420,Antxr1,Gene Expression,0.1491703516140792,0.0,0.0,635,0.33921565815345345,401
ENSMUSG00000031328,Flna,Gene Expression,0.14901807853375007,0.0,0.0,2505,1.3782255328989712,943
ENSMUSG00000030536,Iqgap1,Gene Expression,0.14891472189099744,0.0,0.0,2932,1.6503901113089763,995
ENSMUSG00000001020,S100a4,Gene Expression,0.1487811986593785,0.0,0.0,1816,0.982488564371627,815
ENSMUSG00000050756,Defb6,Gene Expression,0.14877500262604162,0.0,0.0,370,0.18355985799966293,148
ENSMUSG00000024965,Fermt3,Gene Expression,0.14861335514513807,0.0,0.0,1187,0.6652445305265463,639
ENSMUSG00000022982,Sod1,Gene Expression,0.14851810921362146,0.0,0.0,2038,1.1155727530238684,851
ENSMUSG00000096010,Hist4h4,Gene Expression,0.14808039087107283,0.0,0.0,712,0.380724330464751,363
ENSMUSG00000026814,Eng,Gene Expression,0.14801018473986524,0.0,0.0,822,0.4406445028403057,421
ENSMUSG00000018930,Ccl4,Gene Expression,0.14798031028491315,0.0,0.0,614,0.36192085279668357,385
ENSMUSG00000005360,Slc1a3,Gene Expression,0.14790994878580294,0.0,0.0,125,0.06175706870565313,76
ENSMUSG00000035513,Ntng2,Gene Expression,0.14787029076391017,0.0,0.0,964,0.5643350564790186,529
ENSMUSG00000073889,Il11ra1,Gene Expression,0.14781360381839442,0.0,0.0,862,0.5351830400037655,532
ENSMUSG00000044017,Adgrd1,Gene Expression,0.14780599123358157,0.0,0.0,543,0.2911213308731287,358
ENSMUSG00000000223,Drp2,Gene Expression,0.14767188367287346,0.0,0.0,113,0.06682260641635744,74
ENSMUSG00000024121,Atp6v0c,Gene Expression,0.14758460414859145,0.0,0.0,3404,1.9581991321660759,1037
ENSMUSG00000072235,Tuba1a,Gene Expression,0.14734805365643772,0.0,0.0,1361,0.7560299535883197,706
ENSMUSG00000042895,Abra,Gene Expression,0.14730616981940092,0.0,0.0,149,0.08099098978347509,93
ENSMUSG00000058354,Krt6a,Gene Expression,0.14728930178561478,0.0,0.0,254,0.14374304561475706,123
ENSMUSG00000040466,Blvrb,Gene Expression,0.14712878783255742,0.0,0.0,2302,1.2897856919692887,902
ENSMUSG00000016024,Lbp,Gene Expression,0.14693327462507166,0.0,0.0,354,0.19964400237674626,234
ENSMUSG00000012428,Steap4,Gene Expression,0.14679321792761313,0.0,0.0,681,0.3207693032699891,399
ENSMUSG00000022754,Tmem45a,Gene Expression,0.14635162132661658,0.0,0.0,1096,0.5404571930757902,438
ENSMUSG00000020953,Coch,Gene Expression,0.14634437820751772,0.0,0.0,164,0.11747847495698449,93
ENSMUSG00000024885,Aldh3b1,Gene Expression,0.14629977662839586,0.0,0.0,1428,0.8159970672360474,712
ENSMUSG00000020719,Ddx5,Gene Expression,0.1462085510619538,0.0,0.0,4674,2.682157626602133,1170
ENSMUSG00000026837,Col5a1,Gene Expression,0.1461773747561429,0.0,0.0,772,0.4444687462701144,469
ENSMUSG00000024338,Psmb8,Gene Expression,0.14614827119441054,0.0,0.0,2221,1.1911009813628368,880
ENSMUSG00000054793,Cadm4,Gene Expression,0.14596781172110687,0.0,0.0,256,0.1485840082117673,137
ENSMUSG00000003746,Man1a,Gene Expression,0.1457546706757495,0.0,0.0,1574,0.8940904045497678,761
ENSMUSG00000015846,Rxra,Gene Expression,0.1456816454161966,0.0,0.0,1083,0.5867344457014623,568
ENSMUSG00000032712,Resf1,Gene Expression,0.1453923792351316,0.0,0.0,1438,0.8207385895160799,711
ENSMUSG00000025509,Pnpla2,Gene Expression,0.14519638736474252,0.0,0.0,1143,0.614806803986519,590
ENSMUSG00000032690,Oas2,Gene Expression,0.1450372198201223,0.0,0.0,939,0.49601092011866105,548
ENSMUSG00000027932,Slc27a3,Gene Expression,0.1449763315708075,0.0,0.0,674,0.32398232267435956,297
ENSMUSG00000005338,Cadm3,Gene Expression,0.14494907667548024,0.0,0.0,472,0.25830005408018913,310
ENSMUSG00000030530,Furin,Gene Expression,0.1449302162272231,0.0,0.0,1827,0.9680961125641178,830
ENSMUSG00000007836,Hnrnpa0,Gene Expression,0.14488047178523392,0.0,0.0,4222,2.255690540009151,1118
ENSMUSG00000030107,Usp18,Gene Expression,0.14448168827221158,0.0,0.0,715,0.42417050641697274,475
ENSMUSG00000024011,Pi16,Gene Expression,0.14433399017842422,0.0,0.0,487,0.24666898663392225,323
ENSMUSG00000029096,Htra3,Gene Expression,0.14428529294869852,0.0,0.0,1446,0.7965066528614494,632
ENSMUSG00000095201,Vmn1r91,Gene Expression,0.14427322840856813,0.0,0.0,171,0.2917646689369236,148
ENSMUSG00000031808,Slc27a1,Gene Expression,0.14423285132634564,0.0,0.0,1245,0.7515489156657313,607
ENSMUSG00000024663,Rab3il1,Gene Expression,0.14422267374478842,0.0,0.0,1325,0.7332202999099846,677
ENSMUSG00000000275,Trim25,Gene Expression,0.14406859146911768,0.0,0.0,1589,0.9525626521379779,776
ENSMUSG00000028465,Tln1,Gene Expression,0.1440653675047313,0.0,0.0,2342,1.2423848736212162,936
ENSMUSG00000022378,Fam49b,Gene Expression,0.14404800965744313,0.0,0.0,1346,0.7628380754193346,684
ENSMUSG00000025132,Arhgdia,Gene Expression,0.14403839826658738,0.0,0.0,4117,2.354683820373835,1136
ENSMUSG00000028716,Pdzk1ip1,Gene Expression,0.1439883017578121,0.0,0.0,614,0.2974677650749458,241
ENSMUSG00000034116,Vav1,Gene Expression,0.1437906347251037,0.0,0.0,803,0.5043171476471203,502
ENSMUSG00000048076,Arf1,Gene Expression,0.14375533543407656,0.0,0.0,2737,1.443737014443636,975
ENSMUSG00000116048,Sept2,Gene Expression,0.14370401843771244,0.0,0.0,2970,1.6066317551287015,1018
ENSMUSG00000000739,Sult5a1,Gene Expression,0.14350499115188323,0.0,0.0,282,0.17600632230900162,164
ENSMUSG00000022351,Sqle,Gene Expression,0.14341626505908409,0.0,0.0,442,0.21583248693585833,239
ENSMUSG00000022971,Ifnar2,Gene Expression,0.14314377389468033,0.0,0.0,1711,0.9259785150083445,771
ENSMUSG00000039853,Trim14,Gene Expression,0.14260895383333935,0.0,0.0,897,0.5227685319018844,537
ENSMUSG00000021215,Net1,Gene Expression,0.14260664501878886,0.0,0.0,721,0.42055735507764164,332
ENSMUSG00000028657,Ppt1,Gene Expression,0.14258323278466686,0.0,0.0,2019,1.18134239718052,888
ENSMUSG00000035296,Sgcg,Gene Expression,0.14217303055333644,0.0,0.0,175,0.08806987215607993,109
ENSMUSG00000023067,Cdkn1a,Gene Expression,0.14212605149479524,0.0,0.0,3185,1.8072638627306727,1016
ENSMUSG00000043421,Hilpda,Gene Expression,0.141878568268521,0.0,0.0,769,0.505675958830312,472
ENSMUSG00000017493,Igfbp4,Gene Expression,0.14186753231858146,0.0,0.0,676,0.37581841429184504,362
ENSMUSG00000015575,Atp6v0e,Gene Expression,0.14185717593547642,0.0,0.0,5884,3.5728996751766426,1244
ENSMUSG00000039936,Pik3cd,Gene Expression,0.1416966471751866,0.0,0.0,1131,0.6812007411236253,624
ENSMUSG00000003420,Fcgrt,Gene Expression,0.14162234825466388,0.0,0.0,405,0.22598532949234282,271
ENSMUSG00000035606,Ky,Gene Expression,0.1416175882171208,0.0,0.0,69,0.03400148958823421,59
ENSMUSG00000020451,Limk2,Gene Expression,0.14146630468364318,0.0,0.0,807,0.42251518654715386,427
ENSMUSG00000078920,Ifi47,Gene Expression,0.14136780089400636,0.0,0.0,874,0.5010438091891506,524
ENSMUSG00000013076,Amotl1,Gene Expression,0.14133966507319315,0.0,0.0,777,0.4137758005003082,443
ENSMUSG00000039395,Mreg,Gene Expression,0.14131263169049782,0.0,0.0,1643,1.069300242775949,742
ENSMUSG00000063130,Calml3,Gene Expression,0.1413055516129492,0.0,0.0,423,0.23424424145277614,215
ENSMUSG00000001472,Tcf25,Gene Expression,0.14117652147060938,0.0,0.0,3043,1.8208840190894469,1068
ENSMUSG00000055447,Cd47,Gene Expression,0.14090148047505607,0.0,0.0,3603,2.066772480033966,1073
ENSMUSG00000052749,Trim30b,Gene Expression,0.14084620542663362,0.0,0.0,985,0.6004692803574101,553
ENSMUSG00000040128,Pnrc1,Gene Expression,0.14069353825006461,0.0,0.0,2206,1.1786761482847368,889
ENSMUSG00000055053,Nfic,Gene Expression,0.14068911936542833,0.0,0.0,1203,0.63455899809282,613
ENSMUSG00000019428,Fkbp8,Gene Expression,0.14061433906482068,0.0,0.0,4109,2.338418863381466,1153
ENSMUSG00000024381,Bin1,Gene Expression,0.14060359908924605,0.0,0.0,1096,0.6364642813450767,579
ENSMUSG00000032925,Itgbl1,Gene Expression,0.14045049773720464,0.0,0.0,173,0.13271369628101182,141
ENSMUSG00000005873,Reep5,Gene Expression,0.1404118736878753,0.0,0.0,2260,1.1753005279208095,878
ENSMUSG00000042631,Xkr7,Gene Expression,0.14029445738645643,0.0,0.0,8,0.017368493220848994,8
ENSMUSG00000034220,Gpc1,Gene Expression,0.14028873367362593,0.0,0.0,850,0.46080303180134585,474
ENSMUSG00000015354,Pcolce2,Gene Expression,0.14005484022295214,0.0,0.0,695,0.4045856094260162,426
ENSMUSG00000025647,Shisa5,Gene Expression,0.13991930364575103,0.0,0.0,1365,0.6771571255279655,713
ENSMUSG00000027639,Samhd1,Gene Expression,0.13970482981657398,0.0,0.0,1253,0.7168700067398623,671
ENSMUSG00000019132,BC005537,Gene Expression,0.13963276483942869,0.0,0.0,2831,1.5041197003858524,995
ENSMUSG00000036371,Serbp1,Gene Expression,0.1395647533035159,0.0,0.0,2470,1.265191523770009,898
ENSMUSG00000030029,Lrig1,Gene Expression,0.13954747022820066,0.0,0.0,371,0.2070264883239404,226
ENSMUSG00000042190,Cmklr1,Gene Expression,0.1395224015713278,0.0,0.0,739,0.38759949779467295,463
ENSMUSG00000029082,Bst1,Gene Expression,0.13921837413593965,0.0,0.0,1240,0.7192614128339452,648
ENSMUSG00000019916,P4ha1,Gene Expression,0.13919275788588792,0.0,0.0,1462,0.9068507073601514,726
ENSMUSG00000007815,Rhoa,Gene Expression,0.13900471183541926,0.0,0.0,4162,2.297997611306915,1122
ENSMUSG00000045382,Cxcr4,Gene Expression,0.1389528223419906,0.0,0.0,658,0.4269359564082605,423
ENSMUSG00000029413,Naaa,Gene Expression,0.13891052019431677,0.0,0.0,1108,0.5729221798728853,591
ENSMUSG00000020836,Coro6,Gene Expression,0.13882175232414362,0.0,0.0,171,0.09279801744472589,110
ENSMUSG00000019539,Rcn3,Gene Expression,0.13880179150199948,0.0,0.0,707,0.38078773639082925,436
ENSMUSG00000038467,Chmp4b,Gene Expression,0.13874701916649354,0.0,0.0,5664,3.150850686298922,1210
ENSMUSG00000029810,Tmem176b,Gene Expression,0.1386162684440371,0.0,0.0,379,0.2060390710489254,274
ENSMUSG00000018907,Alox12e,Gene Expression,0.13850268123845302,0.0,0.0,370,0.1909683411121718,152
ENSMUSG00000039376,Synpo2l,Gene Expression,0.13838453139982945,0.0,0.0,139,0.07130646908758762,90
ENSMUSG00000074570,Cass4,Gene Expression,0.13807537075114767,0.0,0.0,539,0.342033883620682,356
ENSMUSG00000004936,Map2k1,Gene Expression,0.13806513810487933,0.0,0.0,1991,1.2094448289185695,886
ENSMUSG00000043740,B430306N03Rik,Gene Expression,0.13792934458575362,0.0,0.0,951,0.5940725520101777,552
ENSMUSG00000036390,Gadd45a,Gene Expression,0.13790732229847433,0.0,0.0,658,0.4226104792547483,437
ENSMUSG00000022477,Aco2,Gene Expression,0.13770757004395207,0.0,0.0,542,0.30656667154944317,337
ENSMUSG00000038086,Hspb2,Gene Expression,0.13767480815928107,0.0,0.0,231,0.11461375495528357,143
ENSMUSG00000036046,5031439G07Rik,Gene Expression,0.13760810600165815,0.0,0.0,2627,1.5673145468978644,1016
ENSMUSG00000034248,Slc25a37,Gene Expression,0.13719997139577883,0.0,0.0,703,0.4225211854749298,468
ENSMUSG00000033788,Dysf,Gene Expression,0.137171223986799,0.0,0.0,271,0.14360062141886018,181
ENSMUSG00000056427,Slit3,Gene Expression,0.13698965408006838,0.0,0.0,611,0.32597144023969565,405
ENSMUSG00000029484,Anxa3,Gene Expression,0.13682603546481176,0.0,0.0,1328,0.7701298350403005,675
ENSMUSG00000047586,Nccrp1,Gene Expression,0.1365190611460529,0.0,0.0,730,0.3267040713525527,268
ENSMUSG00000028834,Trim63,Gene Expression,0.13648776220932282,0.0,0.0,200,0.1227589381024149,113
ENSMUSG00000061175,Fnip2,Gene Expression,0.13643449005691946,0.0,0.0,1229,0.7188977084025974,657
ENSMUSG00000073676,Hspe1,Gene Expression,0.13616934873547093,0.0,0.0,1286,0.6445233660019557,632
ENSMUSG00000020153,Ndufs7,Gene Expression,0.13615820074490131,0.0,0.0,1557,0.7929490537069601,755
ENSMUSG00000042079,Hnrnpf,Gene Expression,0.13613945794680238,0.0,0.0,2097,1.2420427643112557,928
ENSMUSG00000039953,Clstn1,Gene Expression,0.13612693518719715,0.0,0.0,878,0.5040318585303607,503
ENSMUSG00000052160,Pld4,Gene Expression,0.13607042502610428,0.0,0.0,725,0.3669395674350756,439
ENSMUSG00000022265,Ank,Gene Expression,0.13589020711400662,0.0,0.0,563,0.304008127509982,323
ENSMUSG00000018585,Atox1,Gene Expression,0.1351900056878613,0.0,0.0,3324,1.8211796871706427,1055
ENSMUSG00000070327,Rnf213,Gene Expression,0.13513134056406412,0.0,0.0,1212,0.6464752023516745,648
ENSMUSG00000031652,N4bp1,Gene Expression,0.1349770546411048,0.0,0.0,1490,0.9198887755054961,745
ENSMUSG00000024646,Cyb5a,Gene Expression,0.13488725451739492,0.0,0.0,976,0.4649512725982245,528
ENSMUSG00000004897,Hdgf,Gene Expression,0.134879710997035,0.0,0.0,4126,2.2570650735185827,1120
ENSMUSG00000021728,Emb,Gene Expression,0.1348746479216998,0.0,0.0,3350,1.9701884000733818,1044
ENSMUSG00000020088,Sar1a,Gene Expression,0.13486464167308979,0.0,0.0,1834,0.9449877250999668,806
ENSMUSG00000044244,Il20rb,Gene Expression,0.13475867395171265,0.0,0.0,548,0.2710493690395611,275
ENSMUSG00000020674,Pxdn,Gene Expression,0.13455203589270584,0.0,0.0,417,0.19909294512555265,286
ENSMUSG00000025366,Esyt1,Gene Expression,0.1344928537424399,0.0,0.0,1634,0.8908469747609297,805
ENSMUSG00000058655,Eif4b,Gene Expression,0.13430755232241529,0.0,0.0,3958,2.2459004888431404,1125
ENSMUSG00000066684,Pilrb1,Gene Expression,0.13420520784716491,0.0,0.0,494,0.29264054419115004,344
ENSMUSG00000060586,H2-Eb1,Gene Expression,0.13402698702598342,0.0,0.0,1688,0.9039858866191791,681
ENSMUSG00000005148,Klf5,Gene Expression,0.13394973927602197,0.0,0.0,341,0.1475190680467962,145
ENSMUSG00000060572,Mfap2,Gene Expression,0.13375674421736522,0.0,0.0,280,0.21304127389814262,203
ENSMUSG00000028059,Arhgef2,Gene Expression,0.13350577104531988,0.0,0.0,1939,1.2184192835141632,872
ENSMUSG00000067212,H2-T23,Gene Expression,0.1334551112544423,0.0,0.0,1280,0.6691823412977131,671
ENSMUSG00000012705,Retn,Gene Expression,0.13332958066202646,0.0,0.0,223,0.12248807603881667,104
ENSMUSG00000030805,Stx4a,Gene Expression,0.13328116174224183,0.0,0.0,1487,0.9011324798743053,775
ENSMUSG00000023088,Abcc1,Gene Expression,0.13298039934556696,0.0,0.0,1763,1.1375453040927959,836
ENSMUSG00000028518,Prkaa2,Gene Expression,0.13284380601400994,0.0,0.0,173,0.0857688506347355,118
ENSMUSG00000057897,Camk2b,Gene Expression,0.13280180907575392,0.0,0.0,161,0.0814670896874781,115
ENSMUSG00000022986,Krt75,Gene Expression,0.13276795041480074,0.0,0.0,296,0.2159764592677748,111
ENSMUSG00000024456,Diaph1,Gene Expression,0.13272564882789184,0.0,0.0,2127,1.274987444563044,906
ENSMUSG00000027656,Ccn5,Gene Expression,0.1326611535674137,0.0,0.0,257,0.1317490074824085,172
ENSMUSG00000021390,Ogn,Gene Expression,0.13263237275754708,0.0,0.0,303,0.178812289355718,210
ENSMUSG00000029826,Zc3hav1,Gene Expression,0.1325753362627465,0.0,0.0,1380,0.740865041556334,714
ENSMUSG00000022551,Cyc1,Gene Expression,0.13251461770130823,0.0,0.0,1845,0.9855116133762564,802
ENSMUSG00000052684,Jun,Gene Expression,0.13247861249635073,0.0,0.0,2612,1.5185410611755044,986
ENSMUSG00000049313,Sorl1,Gene Expression,0.13236049703378852,0.0,0.0,935,0.5916979285046712,521
ENSMUSG00000004864,Mapk13,Gene Expression,0.13212352799800173,0.0,0.0,751,0.40180820384500116,335
ENSMUSG00000049401,Ogfr,Gene Expression,0.1321039614192301,0.0,0.0,1232,0.7264033356146838,699
ENSMUSG00000019194,Scn1b,Gene Expression,0.13206376408887502,0.0,0.0,421,0.22211430586877173,257
ENSMUSG00000051495,Irf2bp2,Gene Expression,0.13186035954718417,0.0,0.0,2859,1.6264056069100612,1018
ENSMUSG00000028416,Bag1,Gene Expression,0.13186010191307732,0.0,0.0,2944,1.583408771348324,1005
ENSMUSG00000022623,Shank3,Gene Expression,0.13151405009944345,0.0,0.0,337,0.20420383679982226,219
ENSMUSG00000001794,Capns1,Gene Expression,0.13137810522437937,0.0,0.0,3513,1.9088286528352323,1079
ENSMUSG00000056612,Ppp1r14b,Gene Expression,0.13134038190686445,0.0,0.0,1820,0.9496681918805387,810
ENSMUSG00000025283,Sat1,Gene Expression,0.13134029172446846,0.0,0.0,2267,1.2532905379743877,911
ENSMUSG00000032249,Anp32a,Gene Expression,0.13132796161494126,0.0,0.0,3987,2.586905366609219,1179
ENSMUSG00000027887,Sypl2,Gene Expression,0.13132586001267968,0.0,0.0,156,0.08444132638442031,107
ENSMUSG00000026586,Prrx1,Gene Expression,0.13123900323046606,0.0,0.0,1168,0.6493913289742074,625
ENSMUSG00000073940,Hbb-bt,Gene Expression,0.13119146648104713,0.0,0.0,444,0.32232121039915695,198
ENSMUSG00000030413,Pglyrp1,Gene Expression,0.13115780502532154,0.0,0.0,605,0.3442092623108677,395
ENSMUSG00000027803,Wwtr1,Gene Expression,0.13108973308149702,0.0,0.0,580,0.30983338520714343,375
ENSMUSG00000000594,Gm2a,Gene Expression,0.13106852476400188,0.0,0.0,1536,0.8286258695441365,732
ENSMUSG00000020593,Lpin1,Gene Expression,0.13104294310867426,0.0,0.0,215,0.10118260221024902,145
ENSMUSG00000039349,C130074G19Rik,Gene Expression,0.1310362791167194,0.0,0.0,280,0.1665166052166361,193
ENSMUSG00000040280,Ndufa4l2,Gene Expression,0.1310298313224449,0.0,0.0,1563,0.8389129114501034,659
ENSMUSG00000002325,Irf9,Gene Expression,0.13093049520531067,0.0,0.0,1203,0.6701479901246533,674
ENSMUSG00000000346,Dazap2,Gene Expression,0.13090838120015888,0.0,0.0,2770,1.5223738404300695,989
ENSMUSG00000026220,Slc16a14,Gene Expression,0.130899448032334,0.0,0.0,230,0.11354919652260538,128
ENSMUSG00000063193,Cd300lb,Gene Expression,0.1307460485862523,0.0,0.0,767,0.41626182311625426,460
ENSMUSG00000058076,Sdhc,Gene Expression,0.13073946449616183,0.0,0.0,1511,0.7766341516532725,736
ENSMUSG00000038650,Rnh1,Gene Expression,0.13071448512175138,0.0,0.0,4390,2.4158714518248656,1141
ENSMUSG00000037606,Osbpl5,Gene Expression,0.13058156326200002,0.0,0.0,779,0.39579665262221814,423
ENSMUSG00000000247,Lhx2,Gene Expression,0.13041871274164712,0.0,0.0,159,0.12450048395380922,89
ENSMUSG00000022562,Oplah,Gene Expression,0.13041159318639678,0.0,0.0,345,0.20141051557864048,233
ENSMUSG00000024074,Crim1,Gene Expression,0.1303737611430329,0.0,0.0,610,0.3334954694346794,356
ENSMUSG00000021061,Sptb,Gene Expression,0.1303442096432841,0.0,0.0,156,0.08048095343024196,103
ENSMUSG00000073982,Rhog,Gene Expression,0.1302613350537586,0.0,0.0,1501,0.9155001758882254,743
ENSMUSG00000019210,Atp6v1e1,Gene Expression,0.13017416331828568,0.0,0.0,3616,2.136759993865654,1104
ENSMUSG00000074063,Osgin1,Gene Expression,0.1300949398830142,0.0,0.0,577,0.3375265262085693,390
ENSMUSG00000017969,Ptgis,Gene Expression,0.12999818245669,0.0,0.0,575,0.28622138238591627,351
ENSMUSG00000024659,Anxa1,Gene Expression,0.1298036630581065,0.0,0.0,2872,1.453539593685959,944
ENSMUSG00000040731,Eif4h,Gene Expression,0.1297974042769459,0.0,0.0,3644,2.0377343121758456,1105
ENSMUSG00000020143,Dock2,Gene Expression,0.12971287712037888,0.0,0.0,1111,0.6361261313978281,605
ENSMUSG00000041697,Cox6a1,Gene Expression,0.12968138389024494,0.0,0.0,2633,1.4002448465102961,951
ENSMUSG00000016028,Celsr1,Gene Expression,0.12963226781855283,0.0,0.0,360,0.18185978271810113,185
ENSMUSG00000057113,Npm1,Gene Expression,0.1292985906564416,0.0,0.0,2138,1.1905355781171612,896
ENSMUSG00000021831,Ero1l,Gene Expression,0.1292145586994746,0.0,0.0,681,0.45096987699246993,437
ENSMUSG00000030921,Trim30a,Gene Expression,0.12921273207470177,0.0,0.0,944,0.5480933127856901,550
